date,ticker,simple_sector,sector_33,action,price,shares,cash_after,signal_score,macro_confirm_score,macro_corr_score,signal_basis_date,reason
2026-01-06,8515.T,その他金融/リース・消費者金融,その他金融業,BUY,556.2199999999999,100,2944378.0,0.5530985781094292,0.554579356791919,0.11596766891258775,2026-01-05,buy_breakout_up
2026-01-06,5697.T,鉄鋼/鉄鋼,鉄鋼,BUY,759.0,100,2868478.0,0.4709072638091291,0.554579356791919,-0.06553429844169287,2026-01-05,buy_breakout_up
2026-01-06,9405.T,大幅増額/情報通信,情報・通信業,BUY,860.7199999999999,100,2782406.0,0.46063067891706116,0.554579356791919,0.08418498465879953,2026-01-05,buy_breakout_up
2026-01-06,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1080.975,100,2674308.5,0.4579380613272659,0.554579356791919,0.12885043683121689,2026-01-05,buy_breakout_up
2026-01-09,8515.T,その他金融/リース・消費者金融,その他金融業,SELL,562.0,100,2730508.5,0.47881570995531986,,,2026-01-08,sell_signal
2026-01-09,5697.T,鉄鋼/鉄鋼,鉄鋼,SELL,742.0,100,2804708.5,0.43252909270889595,,,2026-01-08,sell_signal
2026-01-09,9405.T,大幅増額/情報通信,情報・通信業,SELL,856.0,100,2890308.5,0.3761898003164233,,,2026-01-08,sell_signal
2026-01-09,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1070.0,100,2997308.5,0.34536378112617605,,,2026-01-08,sell_signal
2026-01-13,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,865.795,100,2910729.0,0.5015586922711228,0.407761283159142,0.13282468036033568,2026-01-09,buy_breakout_up
2026-01-13,9405.T,大幅増額/情報通信,情報・通信業,BUY,871.0,100,2823629.0,0.4637763803547621,0.407761283159142,0.11980140392772118,2026-01-09,buy_breakout_up
2026-01-14,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1099.245,800,1944233.0,0.4254403924578349,0.16141505268344172,0.024848611884604972,2026-01-13,buy_breakout_up
2026-01-15,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,861.0,100,2030333.0,0.44549050500241283,,,2026-01-14,sell_signal
2026-01-15,9405.T,大幅増額/情報通信,情報・通信業,SELL,863.0,100,2116633.0,0.4081645526103695,,,2026-01-14,sell_signal
2026-01-15,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1114.0,800,3007833.0,0.41187294406518543,,,2026-01-14,sell_signal
2026-01-23,6343.T,機械/住宅建設,機械,BUY,180.67,400,2935565.0,0.6223464421221725,0.7282264788438019,0.1521637234973503,2026-01-22,buy_breakout_up
2026-01-27,6343.T,機械/住宅建設,機械,SELL,186.0,400,3009965.0,0.48301747765156894,,,2026-01-26,sell_signal
2026-01-30,6343.T,機械/住宅建設,機械,BUY,182.7,500,2918615.0,0.5390301164808656,-0.14348836789146827,-0.03635285220667242,2026-01-29,buy_breakout_up
2026-02-02,5901.T,金属製品/飲料,金属製品,BUY,3933.1249999999995,100,2525302.5,0.49292049326840504,-0.12661981306930611,-0.05430825296344608,2026-01-30,buy_breakout_up
2026-02-02,1938.T,建設/設備工事,建設業,BUY,2328.0,100,2292502.5,0.43078427080078535,-0.12661981306930611,-0.04545210901127664,2026-01-30,buy_breakout_up
2026-02-02,3352.T,小売/他消費財小売り,小売業,BUY,1650.0,200,1962502.5,0.40396250758013846,-0.12661981306930611,-0.037876677371647204,2026-01-30,buy_breakout_up
2026-02-02,7231.T,輸送用機器/自動車部品,輸送用機器,BUY,3176.95,100,1644807.5,0.3874961700219786,-0.12661981306930611,-0.06083303648463942,2026-01-30,buy_breakout_up
2026-02-02,9405.T,大幅増額/情報通信,情報・通信業,BUY,842.4499999999999,600,1139337.5,0.3554161265799617,-0.12661981306930611,-0.03224866855678611,2026-01-30,buy_breakout_up
2026-02-03,6343.T,機械/住宅建設,機械,SELL,183.0,500,1230837.5,0.5419093162676336,,,2026-02-02,sell_signal
2026-02-03,5901.T,金属製品/飲料,金属製品,SELL,3969.0,100,1627737.5,0.46683056359784125,,,2026-02-02,sell_signal
2026-02-03,1938.T,建設/設備工事,建設業,SELL,2345.0,100,1862237.5,0.4395879222303889,,,2026-02-02,sell_signal
2026-02-03,3352.T,小売/他消費財小売り,小売業,SELL,1672.0,200,2196637.5,0.4124569998481034,,,2026-02-02,sell_signal
2026-02-03,7231.T,輸送用機器/自動車部品,輸送用機器,SELL,3175.0,100,2514137.5,0.37649868702106754,,,2026-02-02,sell_signal
2026-02-03,9405.T,大幅増額/情報通信,情報・通信業,SELL,844.0,600,3020537.5,0.3609365337072195,,,2026-02-02,sell_signal
2026-02-04,6343.T,機械/住宅建設,機械,BUY,185.74499999999998,500,2927665.0,0.6238520019266824,0.5087782560936658,0.2251390423998452,2026-02-03,buy_breakout_up
2026-02-04,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,887.1099999999999,100,2838954.0,0.5523339517153302,0.5087782560936658,0.3650979684035134,2026-02-03,buy_breakout_up
2026-02-04,3289.T,225/不動産,不動産業,BUY,1477.84,100,2691170.0,0.4821330907332208,0.5087782560936658,0.21758548810483874,2026-02-03,buy_breakout_up
2026-02-05,6343.T,機械/住宅建設,機械,SELL,188.0,500,2785170.0,0.5793002406307904,,,2026-02-04,sell_signal
2026-02-05,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,887.0,100,2873870.0,0.47326477330467964,,,2026-02-04,sell_signal
2026-02-05,3289.T,225/不動産,不動産業,SELL,1494.0,100,3023270.0,0.41197115341448115,,,2026-02-04,sell_signal
2026-02-06,6343.T,機械/住宅建設,機械,BUY,190.82,400,2946942.0,0.6335508812233361,0.5069805624776011,0.15203752347544536,2026-02-05,buy_breakout_up
2026-02-06,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,900.305,100,2856911.5,0.5561010228794074,0.5069805624776011,0.2851802575780001,2026-02-05,buy_breakout_up
2026-02-06,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1084.02,100,2748509.5,0.40503273783641225,0.5069805624776011,0.13690164913788394,2026-02-05,buy_breakout_up
2026-02-09,6343.T,機械/住宅建設,機械,SELL,193.0,400,2825709.5,0.551608532183369,,,2026-02-06,sell_signal
2026-02-09,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,909.0,100,2916609.5,0.4822397628163843,,,2026-02-06,sell_signal
2026-02-09,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1093.0,100,3025909.5,0.3423151645491632,,,2026-02-06,sell_signal
2026-02-10,6343.T,機械/住宅建設,機械,BUY,195.89499999999998,400,2947551.5,0.6810978142726836,0.9873598293077077,0.22766879328066048,2026-02-09,buy_breakout_up
2026-02-10,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,922.6349999999999,100,2855288.0,0.6246781843492174,0.9873598293077077,0.3957193245270544,2026-02-09,buy_breakout_up
2026-02-10,4977.T,化学/食品,化学,BUY,1297.1699999999998,100,2725571.0,0.5886237405254608,0.9873598293077077,0.31745286731072186,2026-02-09,buy_breakout_up
2026-02-10,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1109.395,100,2614631.5,0.44835800576908214,0.9873598293077077,0.11992972974605638,2026-02-09,buy_breakout_up
2026-02-12,6343.T,機械/住宅建設,機械,SELL,214.0,400,2700231.5,0.6904473618769108,,,2026-02-10,take_profit
2026-02-12,1768.T,建設/建設・土木,建設業,BUY,1658.5099999999998,1600,46615.500000000466,0.7418042054959737,0.17357871668658711,0.10194423580614824,2026-02-10,buy_breakout_up
2026-02-16,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,940.0,100,140615.50000000047,0.5110441166065549,,,2026-02-13,sell_signal
2026-02-16,4977.T,化学/食品,化学,SELL,1380.0,100,278615.50000000047,0.46643055412715945,,,2026-02-13,sell_signal
2026-02-16,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1130.0,100,391615.50000000047,0.3463437365559811,,,2026-02-13,sell_signal
2026-02-16,1768.T,建設/建設・土木,建設業,SELL,1687.0,1600,3090815.5000000005,0.5158347889848095,,,2026-02-13,sell_signal
2026-02-18,7887.T,その他製品/住宅設備・機器,その他製品,BUY,12460.0,200,598815.5000000005,0.7561223740647731,0.0,0.0,2026-02-17,buy_breakout_up
2026-02-20,7887.T,その他製品/住宅設備・機器,その他製品,SELL,12170.0,200,3032815.5000000005,0.8055726048246507,,,2026-02-19,sell_signal
2026-02-26,8600.T,銀行/地方銀行,銀行業,BUY,960.1899999999999,100,2936796.5000000005,0.6883676420434856,0.6407097489923465,0.19590883422208163,2026-02-25,buy_breakout_up
2026-02-27,4619.T,化学/タイヤ・ゴム,化学,BUY,2487.765,500,1692914.0000000005,0.5190984163772688,0.6672415800717987,0.1331758167608409,2026-02-26,buy_breakout_up
2026-02-27,1879.T,建設/建設・土木,建設業,BUY,2175.145,700,170312.50000000047,0.46069426951730763,0.6672415800717987,0.35769823416270585,2026-02-26,buy_breakout_up
2026-03-03,8600.T,銀行/地方銀行,銀行業,SELL,919.0,100,262212.50000000047,0.4971058717030097,,,2026-03-02,sell_signal
2026-03-03,4619.T,化学/タイヤ・ゴム,化学,SELL,2416.0,500,1470212.5000000005,0.40553820370782817,,,2026-03-02,sell_signal
2026-03-03,1879.T,建設/建設・土木,建設業,SELL,2054.0,700,2908012.5000000005,0.3206482673892092,,,2026-03-02,stop_loss
