quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2025Q3_PRE_ALIGNED,24,7273.T,イクヨ,輸送用機器,0.9285018218041844,257.1428473502833,113.42281879194628,39.78464548840868,93.63636363636364,0.8576891117657046,32.23703794126157,75.0,100.0,100.0,795.0,6276,257.1428473502833,2025-06-30,2025-06-30,2.2,2.2,26.3,2.2,2.2,medium,medium,low,low,low,"4835栋E楼
株伍指标
予想PER
（倍）
<26.3>
2.2
<27.3>
14.3
实PER
高值平均
11.2
安值平均
3.4
PBR
86'0
株倡(5/28)
3925P9
最低購人额
25
0.7
39万2500F
速计特
7273
输
支4色",2792.png,1.0,0.6060121564482029,0.9809888982584692,業績急伸型,輸送用機器,0.0,3.0,2.2,0.9285018218041844
2025Q3_PRE_ALIGNED,352,5989.T,エイチワン,金属製品,0.7925535892169766,29.216867469879524,13.692579505300362,16.62216682273998,34.32835820895524,0.5643026466853804,34.56345634563457,58.333333333333336,98.62068965517241,75.0,1287.0,6535,29.216867469879524,2025-06-30,2025-06-30,3.4,3.4,26.3,3.4,3.4,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
3.4
<27.3>
3.3
实PER
高值平均
3.2
安值平均
1.7
PBR
0-53
株倡(5/28)
1219m
十万件
最低購人额
25
12万1900m
18.0
5989
金",2049.png,1.0,0.6125924947145878,0.7730086384766832,中間型,金属製品,0.0,3.0,3.4,0.7925535892169766
2025Q3_PRE_ALIGNED,325,3280.T,エストラスト,不動産業,0.8010340317940886,32.049518569463544,13.475177304964546,13.707972095837636,32.928475033738195,0.6031394546933004,27.137546468401485,75.0,92.04218600191754,65.0,960.0,3234,32.049518569463544,2025-06-30,2025-06-30,4.4,4.4,26.2,4.4,4.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.2>
4.4
<27.2>
4.3
实PER
高宿平均
4.7
安值平均
3.7
PBR
0-60
株福(5/28)
2
947A
最低購人额
25
15.0
9万4700F
3280
宋",806.png,0.9887218045112782,0.5037988900634249,0.790725149618254,中間型,不動産業,0.0,3.0,4.4,0.8010340317940886
2025Q3_PRE_ALIGNED,187,4506.T,住友ファーマ,医薬品,0.8508421889376965,176.63817663817665,33.19615912208504,36.72245751989173,57.400000000000006,0.6593020179695487,37.050805452292444,58.333333333333336,91.77693761814744,90.0,971.0,6533,176.63817663817665,2025-06-30,2025-06-30,7.6,7.6,26.3,7.6,7.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
7.6
<27.3>
7.4
实PER
高宿平均
安值平均
PBR
1.78
株倡（5/28)
761A
最低購人额
25
14.5
7万6100P
4506
医",1492.png,0.9876543209876544,0.6340776955602536,0.8946482720251598,業績急伸型,医薬品,0.0,3.0,7.6,0.8508421889376965
2025Q3_PRE_ALIGNED,185,6822.T,大井電気,電気機器,0.8518997577263169,79.67853042479909,10.13370865587615,18.993792639053936,34.244080145719494,0.7527095740701082,22.745762711864405,58.333333333333336,100.0,50.0,3130.0,6535,79.67853042479909,2025-06-30,2025-06-30,4.9,4.9,26.3,4.9,4.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
4.9
<27.3>
4.2
实PER
高值平均
4.1
安值平均
2.4
PBR
0-52
株福(5/28)
万群
2815F
最低購人额
25
15.7
28万15009
速办特
6822
精2色",2531.png,0.986784140969163,0.6131804968287526,0.7970547731940437,安定進捗型,電気機器,0.0,3.0,4.9,0.8518997577263169
2025Q3_PRE_ALIGNED,143,211A.T,カドス・コーポレーション,建設業,0.8652220516008287,62.289562289562284,53.015873015873005,25.34408585134833,43.47202295552368,0.7148919282079419,43.43434343434344,54.54545454545454,100.0,100.0,4820.0,400,62.28956228956229,2025-06-30,2025-06-30,5.7,5.7,25.7,5.7,5.7,medium,medium,low,low,low,"3845
株伍指标
予想PER
（倍）
<25.7>
5.7
(26.7>
5.8
实PER
高值平均
6.3
安值平均
4.8
PBR
0-82
株倡(5/28)
3530m
最低購人额
35万3000F
211A
建",273.png,0.9852941176470588,0.4682743128964058,0.9095846206801328,業績急伸型,建設業,0.0,3.0,5.7,0.8652220516008287
2025Q3_PRE_ALIGNED,120,3184.T,ＩＣＤＡホールディングス,小売業,0.8732437226296142,36.36363636363635,17.450682852807287,9.39636574188235,16.568047337278102,0.6890280937091426,20.03164556962025,75.0,100.0,80.0,3870.0,3123,36.36363636363635,2025-06-30,2025-06-30,5.7,5.0,5.0,5.0,5.0,medium,medium,low,low,low,"株伍指标
5
予想PER
（倍）
<26.3>
5.7
<27.3>
5.5
实PER
高值平均
6.6
安值平均
5.0
PBR
0-69
株福(5/26)
6
确
3425F
最低購人额
25
13.0
34万2500m
3184",762.png,0.9846625766871164,0.3675013213530655,0.8433231072298626,中間型,小売業,0.0,3.0,5.7,0.8732437226296142
2025Q3_PRE_ALIGNED,676,2112.T,塩水港精糖,食料品,0.7084960165153062,26.470588235294112,5.521472392638027,10.072742414636515,21.323529411764696,0.5857148020187146,33.091787439613526,58.333333333333336,83.09178743961353,85.0,344.0,6276,26.470588235294112,2025-06-30,2025-06-30,5.1,5.0,5.0,5.0,5.0,medium,medium,low,low,low,"株伍指标
5
予想PER
（倍）
<26.3>
5.1
<27.3>
5.3
实PER
高值平均
8.1
安值平均
5.7
PBR
0-53
10
株幅(5/28)
十万排
3239
最低購人额
5
4.1
3万2300F
2112
特
食",270.png,0.9834710743801652,0.3673427589852008,0.7362244890115972,中間型,食料品,0.0,3.0,5.1,0.7084960165153062
2025Q3_PRE_ALIGNED,410,9691.T,両毛システムズ,情報・通信業,0.7794793575443042,21.323529411764696,17.28395061728396,15.23328140373682,38.518518518518505,0.5900049148926128,37.09492947007244,58.333333333333336,97.96875,65.0,3135.0,6533,21.323529411764696,2025-06-30,2025-06-30,7.1,7.1,26.3,7.1,7.1,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
7.1
<27.3>
7.1
实PER
高值平均
8.3
安值平均
5.0
PBR
0.79
株倡(5/28)
3060m
最低購人额
25
12.1
30万6000F
速理特
9691
情
克0y1",3816.png,0.9765494137353434,0.6280985729386892,0.7646141229793291,中間型,情報・通信業,0.0,3.0,7.1,0.7794793575443042
2025Q3_PRE_ALIGNED,447,8041.T,ＯＵＧホールディングス,卸売業,0.7705806406892335,26.966703256494682,7.596899224806197,11.546638810883437,19.94058670627552,0.6194148788309704,16.691957511380885,50.0,97.88434414668548,80.0,3470.0,6470,26.96670325649468,2025-06-30,2025-06-30,5.1,5.1,26.3,5.1,5.1,medium,medium,low,low,low,"3385栋E楼
株伍指标
予想PER
（倍）
<26.3>
5.1
<27.3>
5.0
实PER
高值平均
4.4
安值平均
3.4
PBR
0.47
株倡(5/28)
3120m
最低購人额
25
13.6
31万2000m
他速大特
8041
卸
押色",3217.png,0.9757785467128028,0.6161271141649048,0.7329968832558362,中間型,卸売業,0.0,3.0,5.1,0.7705806406892335
