date,ticker,action,price,shares,reason,nikkei_phase
2026-01-05,8600.T,BUY,795.7599999999999,100,breakout_1p5_entry,stable
2026-01-05,6343.T,BUY,167.475,900,breakout_1p5_entry,stable
2026-01-05,3289.T,BUY,1450.435,100,breakout_1p5_entry,stable
2026-01-05,6379.T,BUY,2469.495,100,breakout_1p5_entry,stable
2026-01-05,4043.T,BUY,4184.844999999999,100,breakout_1p5_entry,stable
2026-01-05,7246.T,BUY,825.0,500,breakout_1p5_entry,stable
2026-01-05,5697.T,BUY,754.0,600,breakout_1p5_entry,stable
2026-01-06,7241.T,BUY,1080.975,300,condition2_entry,normal
2026-01-06,9405.T,BUY,860.7199999999999,400,condition2_entry,normal
2026-01-09,7241.T,SELL,1070.0,300,sell_signal,normal
2026-01-09,7722.T,BUY,967.295,700,condition2_entry,normal
2026-01-15,7722.T,SELL,1047.0,700,take_profit,normal
2026-01-15,3020.T,BUY,4389.875,100,condition2_entry,normal
2026-01-16,8600.T,SELL,868.0,100,take_profit,normal
2026-01-16,5697.T,SELL,835.0,600,take_profit,normal
2026-01-16,3020.T,SELL,4350.0,100,sell_signal,normal
2026-01-16,5105.T,BUY,4562.424999999999,300,condition2_entry,normal
2026-01-19,6343.T,SELL,178.0,900,sell_signal,surge
2026-01-19,3289.T,SELL,1483.0,100,sell_signal,surge
2026-01-19,6379.T,SELL,2550.0,100,sell_signal,surge
2026-01-19,4043.T,SELL,4411.0,100,sell_signal,surge
2026-01-19,7246.T,SELL,861.0,500,sell_signal,surge
2026-01-19,9405.T,SELL,855.0,400,sell_signal,surge
2026-01-19,5105.T,SELL,4445.0,300,sell_signal,surge
2026-01-20,6343.T,BUY,180.67,400,q3_post_high_vol_entry,high_vol
2026-01-22,5105.T,BUY,4424.384999999999,600,q3_post_high_vol_entry,high_vol
2026-01-23,5105.T,SELL,4446.0,600,sell_signal,high_vol
2026-01-23,6331.T,BUY,3476.3749999999995,800,q3_post_high_vol_entry,high_vol
2026-01-26,6331.T,SELL,3345.0,800,sell_signal,normal
2026-01-27,7184.T,BUY,2319.2749999999996,100,q3_post_high_vol_entry,high_vol
2026-01-27,8387.T,BUY,2016.8049999999998,600,q3_post_high_vol_entry,high_vol
2026-01-28,8343.T,BUY,4694.375,100,q3_post_high_vol_entry,settling
2026-01-29,8343.T,SELL,4845.0,100,sell_signal,settling
2026-02-02,8387.T,SELL,2012.0,600,sell_signal,uptrend
2026-02-02,1946.T,BUY,2075.6749999999997,100,condition2_entry,uptrend
2026-02-02,1938.T,BUY,2328.0,200,condition2_entry,uptrend
2026-02-02,7231.T,BUY,3176.95,300,condition2_entry,uptrend
2026-02-02,9405.T,BUY,842.4499999999999,1300,condition2_entry,uptrend
2026-02-03,1946.T,SELL,2028.0,100,sell_signal,uptrend
2026-02-03,9405.T,SELL,844.0,1300,sell_signal,uptrend
2026-02-03,5697.T,BUY,817.0749999999999,500,condition2_entry,uptrend
2026-02-03,7981.T,BUY,3016.58,100,condition2_entry,uptrend
2026-02-04,5697.T,SELL,818.0,500,sell_signal,normal
2026-02-04,7981.T,SELL,2935.0,100,sell_signal,normal
2026-02-04,7722.T,BUY,1011.9549999999999,200,condition2_entry,normal
2026-02-04,8387.T,BUY,2146.725,100,condition2_entry,normal
2026-02-04,3289.T,BUY,1477.84,300,condition2_entry,normal
2026-02-05,7184.T,SELL,2450.0,100,pre_earnings_exit,normal
2026-02-05,7231.T,SELL,3265.0,300,pre_earnings_exit,normal
