date,ticker,action,price,shares,reason,nikkei_phase
2025-10-01,4016.T,BUY,1293.0,300,condition2_entry,uptrend
2025-10-01,6331.T,BUY,2721.2149999999997,100,condition2_entry,uptrend
2025-10-02,4016.T,SELL,1186.0,300,stop_loss,uptrend
2025-10-06,6331.T,SELL,2760.0,100,sell_signal,uptrend
2025-10-15,1909.T,BUY,8089.549999999999,100,q3_post_high_vol_entry,high_vol
2025-10-15,2970.T,BUY,1137.8149999999998,400,q3_post_high_vol_entry,high_vol
2025-10-15,1893.T,BUY,1224.09,400,q3_post_high_vol_entry,high_vol
2025-10-15,146A.T,BUY,3791.0249999999996,100,q3_post_high_vol_entry,high_vol
2025-10-15,1980.T,BUY,2077.366625366211,200,q3_post_high_vol_entry,high_vol
2025-10-15,9691.T,BUY,4029.5499999999997,100,q3_post_high_vol_entry,high_vol
2025-10-16,1909.T,SELL,8170.0,100,sell_signal,high_vol
2025-10-16,1384.T,BUY,2504.0049999999997,100,q3_post_high_vol_entry,high_vol
2025-10-16,5602.T,BUY,1860.495,200,q3_post_high_vol_entry,high_vol
2025-10-16,4320.T,BUY,917.0,200,q3_post_high_vol_entry,high_vol
2025-10-22,2970.T,SELL,1142.0,400,sell_signal,surge
2025-10-22,1893.T,SELL,1283.5,400,sell_signal,surge
2025-10-22,146A.T,SELL,3880.0,100,sell_signal,surge
2025-10-22,1980.T,SELL,2210.0,200,sell_signal,surge
2025-10-22,9691.T,SELL,4230.0,100,sell_signal,surge
2025-10-22,1384.T,SELL,2705.0,100,take_profit,surge
2025-10-22,5602.T,SELL,1848.0,200,sell_signal,surge
2025-10-22,4320.T,SELL,977.0,200,sell_signal,surge
2025-10-23,1893.T,BUY,1302.7524999999998,300,q3_post_high_vol_entry,high_vol
2025-10-23,4320.T,BUY,1026.0,400,q3_post_high_vol_entry,high_vol
2025-10-23,3486.T,BUY,2850.12,100,q3_post_high_vol_entry,high_vol
2025-10-23,4221.T,BUY,5450.549999999999,100,q3_post_high_vol_entry,high_vol
2025-10-23,8361.T,BUY,3603.2499999999995,100,q3_post_high_vol_entry,high_vol
2025-10-27,1893.T,SELL,1470.0,300,take_profit,high_vol
2025-10-28,4320.T,SELL,1100.0,400,sell_signal,surge
2025-10-28,3486.T,SELL,2780.0,100,sell_signal,surge
2025-10-28,4221.T,SELL,5510.0,100,sell_signal,surge
2025-10-28,8361.T,SELL,3715.0,100,sell_signal,surge
2025-11-06,1814.T,BUY,3516.9749999999995,100,q3_post_high_vol_entry,high_vol
2025-11-06,5105.T,BUY,4334.0,100,q3_post_high_vol_entry,high_vol
2025-11-06,4691.T,BUY,1527.5749999999998,300,q3_post_high_vol_entry,high_vol
2025-11-06,1861.T,BUY,1456.5249999999999,300,q3_post_high_vol_entry,high_vol
2025-11-06,146A.T,BUY,3313.9749999999995,100,q3_post_high_vol_entry,high_vol
2025-11-06,3449.T,BUY,1755.0,200,q3_post_high_vol_entry,high_vol
2025-11-06,3671.T,BUY,395.84999999999997,1200,q3_post_high_vol_entry,high_vol
2025-11-06,3186.T,BUY,2433.97,100,q3_post_high_vol_entry,high_vol
2025-11-06,2286.T,BUY,719.6349999999999,100,q3_post_high_vol_entry,high_vol
2025-11-07,1814.T,SELL,3765.0,100,sell_signal,high_vol
2025-11-07,4691.T,SELL,1541.0,300,sell_signal,high_vol
2025-11-07,1980.T,BUY,2320.966749267578,200,q3_post_high_vol_entry,high_vol
2025-11-10,3671.T,SELL,394.0,1200,pre_earnings_exit,high_vol
2025-11-10,3186.T,SELL,2519.0,100,sell_signal,high_vol
2025-11-10,1980.T,SELL,2256.666748046875,200,sell_signal,high_vol
2025-11-10,2970.T,BUY,1186.5349999999999,400,q3_post_high_vol_entry,high_vol
2025-11-11,5105.T,SELL,4281.0,100,pre_earnings_exit,high_vol
2025-11-11,146A.T,SELL,3440.0,100,pre_earnings_exit,high_vol
2025-11-11,3449.T,SELL,1751.0,200,pre_earnings_exit,high_vol
2025-11-11,2970.T,SELL,1104.0,400,stop_loss,high_vol
2025-11-12,1861.T,SELL,1505.0,300,pre_earnings_exit,high_vol
2025-11-12,8002.T,BUY,3958.4999999999995,100,q3_post_high_vol_entry,high_vol
2025-11-13,2286.T,SELL,723.0,100,pre_earnings_exit,high_vol
2025-11-13,6994.T,BUY,810.0,600,q3_post_high_vol_entry,high_vol
2025-11-13,1861.T,BUY,1551.935,300,q3_post_high_vol_entry,high_vol
2025-11-13,3477.T,BUY,869.8549999999999,500,q3_post_high_vol_entry,high_vol
2025-11-14,6994.T,SELL,812.0,600,sell_signal,high_vol
2025-11-14,1861.T,SELL,1454.0,300,stop_loss,high_vol
2025-11-14,3477.T,SELL,855.0,500,sell_signal,high_vol
2025-11-14,6493.T,BUY,651.6299999999999,700,q3_post_high_vol_entry,high_vol
2025-11-14,6231.T,BUY,13194.999999999998,100,q3_post_high_vol_entry,high_vol
2025-11-14,6262.T,BUY,886.0949999999999,500,q3_post_high_vol_entry,high_vol
2025-11-14,9691.T,BUY,4415.25,100,q3_post_high_vol_entry,high_vol
2025-11-17,6231.T,SELL,12450.0,100,stop_loss,high_vol
2025-11-17,1893.T,BUY,1566.1449999999998,300,q3_post_high_vol_entry,high_vol
2025-11-18,9658.T,BUY,3516.9749999999995,100,condition2_entry,normal
2025-11-19,6262.T,SELL,797.0,500,stop_loss,normal
2025-11-19,1909.T,BUY,7916.999999999999,100,condition2_entry,normal
2025-11-21,7245.T,BUY,970.3399999999999,100,condition2_entry,normal
2025-11-27,1909.T,SELL,8620.0,100,take_profit,normal
2025-11-28,6493.T,SELL,710.0,700,take_profit,normal
2025-11-28,1893.T,SELL,1725.0,300,take_profit,normal
2025-11-28,7245.T,SELL,1003.0,100,sell_signal,normal
2025-11-28,9823.T,BUY,1517.425,300,condition2_entry,normal
2025-12-01,9823.T,SELL,1474.0,300,sell_signal,normal
2025-12-01,3040.T,BUY,1928.4999999999998,200,condition2_entry,normal
2025-12-01,8006.T,BUY,1736.0,200,condition2_entry,normal
2025-12-01,8399.T,BUY,1832.0749999999998,200,condition2_entry,normal
2025-12-01,9074.T,BUY,4670.0,100,condition2_entry,normal
2025-12-01,1948.T,BUY,3120.0,100,condition2_entry,normal
2025-12-03,9074.T,SELL,4410.0,100,stop_loss,normal
2025-12-05,1948.T,SELL,3395.0,100,take_profit,normal
2025-12-08,8002.T,SELL,4333.0,100,take_profit,normal
2025-12-08,8006.T,SELL,1609.0,200,stop_loss,normal
2025-12-11,8399.T,SELL,1708.0,200,stop_loss,normal
2025-12-15,9691.T,SELL,4390.0,100,sell_signal,normal
2025-12-15,1893.T,BUY,1595.0724999999998,300,condition2_entry,normal
2025-12-15,3020.T,BUY,4690.0,100,condition2_entry,normal
2025-12-15,3236.T,BUY,296.38,1600,condition2_entry,normal
2025-12-15,8065.T,BUY,2254.3149999999996,200,condition2_entry,normal
2025-12-17,1893.T,SELL,1515.0,300,stop_loss,normal
2025-12-18,3236.T,SELL,325.0,1600,take_profit,normal
2025-12-19,3040.T,SELL,2010.0,200,sell_signal,stable
2025-12-22,3040.T,BUY,2101.0,200,condition2_entry,normal
2025-12-22,6357.T,BUY,2560.845,100,condition2_entry,normal
2025-12-23,3020.T,SELL,4430.0,100,stop_loss,normal
2025-12-26,6357.T,SELL,2438.0,100,sell_signal,normal
2025-12-29,9658.T,SELL,3550.0,100,pre_earnings_exit,normal
2025-12-29,8065.T,SELL,2243.0,200,pre_earnings_exit,normal
2025-12-29,3040.T,SELL,2099.0,200,pre_earnings_exit,normal
2025-12-30,1723.T,BUY,7886.549999999999,100,condition2_entry,normal
2025-12-30,8550.T,BUY,738.92,600,condition2_entry,normal
2025-12-30,8361.T,BUY,4806.025,100,condition2_entry,normal
2025-12-30,8393.T,BUY,6516.299999999999,100,condition2_entry,normal
2025-12-30,9074.T,BUY,5521.599999999999,100,condition2_entry,normal
2025-12-30,1946.T,BUY,1961.995,100,condition2_entry,normal
2025-12-30,1723.T,SELL,7910.0,100,end_of_backtest,normal
2025-12-30,8550.T,SELL,726.0,600,end_of_backtest,normal
2025-12-30,8361.T,SELL,4690.0,100,end_of_backtest,normal
2025-12-30,8393.T,SELL,6540.0,100,end_of_backtest,normal
2025-12-30,9074.T,SELL,5520.0,100,end_of_backtest,normal
2025-12-30,1946.T,SELL,1939.0,100,end_of_backtest,normal
